TR,Net1,Net2,Net3,Net4,Net5,Net6,Net7
0,-0.11538489537827042,-0.02748989089669168,-0.006563777680310796,0.016429692594932457,-0.09419272915972243,-0.01625049421970351,-0.044089742531767506
1,-0.36766265829121336,-0.6665015168366155,-0.15230871089072995,-0.05338051960935732,-1.7522092840788326,-0.662936615934393,-1.313235285889175
2,0.00994063371540843,-0.43898077006053043,-0.06305800575223558,-0.26930914319392163,-2.3004662994782774,-0.6413142475138853,-1.7888622756377555
3,2.655215386510405,1.558252509785651,1.741559177111518,0.9248662992151042,-0.3175786501508576,1.0211762044000774,-0.3750160871844606
4,1.0275392130310645,0.2681993903305144,1.261675907030353,0.33279073895480715,1.8863327213716483,0.8488879904768145,0.40990412568969203
5,-0.1994981744265133,0.0632538263905013,-0.3761841021304392,0.44492849440355114,0.5431427567763698,-0.39392759890070533,-0.04563308270744269
6,-2.1465570801621454,-2.563523995014386,-2.3071502891534172,-2.2790888620479506,-0.4934269656989318,-1.6531158859378283,-0.8184476701141501
7,-1.1908537937788277,-1.3143329147208835,-1.2171477767479766,-1.3226387533130393,-0.6627493719447065,-1.0645271111412802,-0.5877262375829598
8,1.9784560759204608,2.4367382665522457,1.1825300117600848,1.5186201603024567,0.9988820435534836,0.9149159662815686,1.2462129191747773
9,0.43525111630309593,1.2094676176278771,0.45108203437715805,0.23164435484189064,0.058812298647373015,0.1511971798430404,0.39121675915925497
10,-0.8567694338163039,-1.9636534797543763,-1.6829046071200051,-2.494743055574237,-0.12394741135931975,-1.0283539209939487,-0.2210347039496625
11,-0.68529503353095,-0.8574188433223555,-0.9358048737557062,-1.148818884615925,0.11438904533464357,-0.7404542667334831,-0.4071666649904162
12,-0.07899694722132809,-0.9790506255808539,0.028341959233468245,-0.40446921909733324,0.4322511783523644,-0.17882021696048636,-0.1706948320159376
13,1.7876098863172418,0.90588537976861,2.278484127347014,1.055872686841192,0.44158345761200596,0.07031064709916642,-0.2836554457717692
14,2.4002901785550366,2.439391046589616,1.9066218681637002,1.2103430454587032,1.090854676066747,-0.043795621815269324,0.9174301163839824
15,0.5642135491496246,0.3327432904733384,-0.4489032444496272,-0.5396412513286724,0.15248645608536446,-0.4791772115228516,0.3602305096667097
16,-0.8459314399529275,-0.9140267297073947,-0.600755931269391,-0.776176851499444,1.192486470483044,-0.6763516895817854,-0.3300618346830571
17,-1.457223850572136,-0.730979866647612,-0.5908985097712585,-0.4536894168823702,-0.3862374363892608,-0.3613887810963923,-0.7340513949590624
18,-0.5453474750673503,0.08797441124106764,-0.2607231324486646,0.5382932471253775,-0.03281895204229896,0.6074094562848618,0.37351839405665327
19,0.9871140376651771,0.6667599105169638,0.03227812915884557,0.833052140986217,1.3914551564320747,0.8366758972908576,1.0735481524661348
20,0.2811251056963678,0.07080440156137337,-0.14396259224155933,-0.050213689852175225,0.8749164628400818,0.5226949715987148,1.0798845083767006
21,1.5516455611988627,1.436601947158951,0.2169402834063041,0.23447713934658465,1.1914946490191527,1.0047508566747985,1.8622055746018942
22,1.2925743738497042,0.15740429453003188,-0.07397141950177526,0.5045120453197198,1.1516137596037426,0.698563131405492,1.0105011772404233
23,-0.5318214965443455,-0.6829275459409485,-0.27887614253953397,-0.07934328647491302,-0.0015107117817289354,-0.5054405206205306,-0.8603458471896113
24,-0.7872137510769142,-0.20090960125256302,-0.7788599200987055,-1.011140794207729,-1.8211926580840774,-1.6952994984254146,-1.5237439169973621
25,0.21977917868760607,0.8362445770388034,0.4621050006363307,0.09767721723053188,-0.1642995707400246,0.49834139058452015,0.7291252977674718
26,2.216705141743953,1.0799126938488643,2.26718801660232,1.3109322505748766,0.5190702068910382,1.4314542754475017,0.6583292573112688
27,0.9084673523594273,-0.5604404156898489,0.350067274655528,-0.6384075096619877,0.23297452505257915,0.892093781348305,0.30077806748286695
28,-0.17008604909458871,-1.2885167194524623,-0.5334572474139501,-1.1581830287360095,-0.13309473973014452,0.5946760348055219,-0.3393806337783717
29,0.26483544256649155,0.1427918187105037,0.29178961559406613,-0.024137329523479162,-1.2938640373199581,0.1768271605864292,-0.3993510922995878
30,-0.029981549238000057,0.7086769673042898,-0.0036033507425679116,0.21272870022401402,-0.25205791572305924,-1.1748679223434177,0.09600191748156656
31,-0.284170276414656,-0.07672088074565897,-0.608528524405844,0.2940410433586763,0.1854103519484828,-0.532517836740723,-0.3062784001055581
32,-1.2496978581004259,-0.6240939350659606,-1.0226412034841943,0.10653415439285326,-0.5526122712600954,-0.06810393019183066,-0.22747223530162503
33,-1.1546502348246845,-1.0091476107158968,-0.35792318047014376,-0.2548655532272437,-1.5385055126831875,-0.47150747362909834,-1.0146428089623232
34,-1.2940518762737452,-0.3107067253232457,-0.28726836037830256,0.20652652601456503,-0.6285991537582835,0.21208142563435953,-0.2295273749780884
35,0.2255332734011044,0.29921068097386416,0.2753542337053846,0.5511667968639675,-0.1003938004365901,0.06196618952419449,-0.1742671263578272
36,-0.273885541081197,-0.09547432660554062,-0.1281766274020513,-0.8154048744042648,-0.364558765914492,-0.03158031046970146,0.04569415978697188
37,-0.3963759506046966,-0.2968356898433468,-0.3593496510116591,-0.6609020776464489,0.10482445366783873,0.25764291551668206,0.37787506844473595
38,-0.8376774700689228,-0.8039176950963358,-1.0321353145052183,-0.2913437140452774,-0.4920200268838903,0.16550676872096598,-0.320777291020995
39,-1.2254578608081184,-0.8556301689528524,-0.8347145521633403,-0.8727223412684962,-0.8181738243835331,-0.6021893140527067,-1.0137550860001423
40,0.9502608904930716,0.4725777374958915,0.30599689112996964,0.5817972860284034,0.8274584744991552,-0.16685687808311014,0.5209160980538948
41,0.013975860015137408,0.6635515340168748,0.5606248620285001,0.6421811545976958,0.16036092724934808,-0.007080513882205415,-0.0442602164728585
42,0.4351127254176564,0.699288105953519,0.911240075782399,0.5466500101276293,-0.06715614264091725,0.37392088666990486,0.017745563191685406
43,0.5455009114622702,0.8292841148070431,0.14486352184786824,-0.07182321297644759,1.1014320439069247,-0.6439620706977163,1.0885801077062234
44,-0.6349535752449981,0.39648735957890374,0.06987240968961915,0.055984902789640974,-0.6659643326839414,-1.254401835284396,-1.16408248435947
45,0.2058401789381617,-0.6756571985058847,-0.1900339676112392,-0.40429286091470806,-0.2072580408744307,-0.09117161905947561,-0.5148548422866452
46,-0.8323479476825119,-0.3093431705574293,-0.47844359747247706,0.0824979914882605,-0.41477364443776304,0.4122391548500476,0.297929368267499
47,0.11092619663686716,0.11256983500540346,0.4640983671474299,0.9169947199554289,1.0974348047300766,1.2854580408746041,1.0804755039743024
48,1.4354054559243357,1.4836336837834554,1.7395422883796277,1.7984614772826577,1.0205328181092503,2.244347693063138,1.518549878515441
49,0.3224077089118558,0.05286429484480477,0.8295051348982854,0.16065234534221734,1.0288112808513472,0.7906061839689009,0.19175598969180263
50,0.08617056359952993,-0.2994126313660799,0.7230336366035599,0.2630449539615763,-0.5331677275013011,-0.5348757339829727,-0.7377030212933366
51,-1.3865891506167263,0.09529389220755868,-0.0894386639588298,0.3671536228778208,-1.2463564733593522,-0.20235226045002755,-0.5536910674345087
52,-1.0769356836237196,-0.6967975977183747,-1.2168205156309646,-0.6002799260682952,0.2615796420599543,-0.3729863463417325,0.25677116420819207
53,0.2865028578037389,0.4216643126512386,0.04888573746146824,-0.141261594552272,0.6809068632470828,0.47658090794812563,1.4289519769282693
54,1.4324900207944646,1.2829181360315742,0.8292653287277018,0.9240754629741944,0.6164514305121843,0.6484599187977128,1.0932233077856646
55,0.9168795689055252,0.1877309169272502,0.2851067819642702,0.02494414777258845,-0.31100390311635995,-0.4081347288998139,-0.5875193429148158
56,-0.13992802313187905,-0.9769201869420666,-0.33038008545452036,-0.4623130995693078,-1.0497450632139984,-1.2036809144737375,-1.5980883165549973
57,-0.6604487660252379,-1.6943268964576141,-0.9741996761501674,-0.6422755399983249,-0.4756325461706397,-0.6991284553072032,-1.0137917196446151
58,-0.4094797632950814,0.3918611809629259,-0.3737206387486213,0.930378311688798,-1.109879836890766,0.18828671682735373,-0.3709355675183261
59,0.7677519795082473,0.8574359279406006,0.5452890173114159,1.1008439180364427,0.2570191640145888,0.4645369752388225,-0.11652907789459227
60,-0.43221937276461686,0.21640929769135245,0.37366899929786446,0.4844191167107915,0.5393047294006269,-0.05656176829349935,-0.027262847499995302
61,-0.612969285950865,-0.39631728504112596,0.336346119149159,-0.7540729947359375,0.1286192912174221,-0.4145270228937746,-1.0145996632310337
62,-1.4001959317620059,-0.4701821636401083,-0.8999790522875328,-0.954876831320131,-0.33371760952730173,-1.832149812700455,-1.2109626825350355
63,-1.2988303006247484,-0.11660746701242515,-0.9952163516641037,-0.6030008238983849,-1.5876246768701034,-1.4576321422339809,-0.8155911152641873
64,0.6582632927974991,1.8794639317801847,1.4455685860506693,1.4201182132625585,1.8669903726550747,2.3692009426589196,3.035164557840477
65,1.665884245264644,0.5535508511162748,0.9342999919148254,0.9898875956218474,1.7235763674346967,1.9009406044087134,2.206271518042701
66,-0.6388598589187272,-1.2148538471131942,-0.341843964855408,-1.429698114727292,-0.7325583427886673,-0.2246429065582031,-0.40215433197957984
67,-1.2427348747376306,-1.5840117245260534,-1.7762391148590535,-2.476925643569792,-1.3601510453978816,-0.8349614421092426,-0.39888315943612346
68,-0.12224412236025493,-0.26994481072978266,-0.8764359112516794,-1.172294001829376,0.09337010945589543,-0.1089685030875818,0.8101044368568372
69,0.3397617836066279,0.5346283721087389,0.2624448267246616,-0.18994405502763204,-0.17091461988233395,0.49475605763094943,0.7320405147486342
70,-0.20129379978510703,-0.05376196243115151,-0.26955638294069006,-0.6343687200853052,0.9639614195313646,0.19583088343409683,0.2246203931417548
71,-0.041695844669112296,-0.8458792645735425,-0.39011656021812124,-0.7986778689543218,-0.36659317557504284,-0.08610553235947994,-1.234854681256476
72,-0.6048562687051208,-1.449779852835931,-1.006968593558924,-1.741969941017416,-1.283379619491922,-0.9350452679582304,-1.606679349480863
73,-0.7902925937470806,-1.1275724156918865,-0.8193657203027804,-0.4458143469836548,-0.3370591939188886,-1.3605782146196137,-1.6416647199147776
74,-0.7185783975169299,-0.2588680616974237,-0.552906089216788,-0.042825041016282636,-2.6801893246079227,-1.499639691590435,-2.7310630600310657
