TR,Net1,Net2,Net3,Net4,Net5,Net6,Net7
0,-0.054012166718508565,-0.022696543561955624,-0.03775023672097711,0.006412664249596362,-0.020506964443917503,2.5708216575121127e-05,-0.03857293912696204
1,-1.1033430373812914,-1.020531732631783,-0.7381078872180765,-0.49822777392681994,-1.5829360292270573,-0.319976079437489,-0.9209417349202311
2,-1.031293183065968,-1.9150672054954738,-1.3890229998037609,-1.1174585831415242,-1.71157149391296,-1.4303359666679138,-1.7567705473277322
3,0.28988853893735317,-0.8983035022803879,-0.23828511625508414,-0.012408284783333544,-0.9753050128470283,-0.19108780967143202,-0.7971592382451721
4,1.0646386233884089,-0.7436225078540639,0.17047232121896289,-0.033401056897554814,-1.2794015953057423,0.05757541414657819,-0.7806270809673573
5,0.2470284412687356,-0.11815561534880861,0.3795675610917375,-0.11134301088526456,-1.6061040119148484,0.01660180043910438,-0.8784476269066724
6,-0.9512243758843837,1.0525143923956086,0.08559680114321237,1.756073737146679,-0.9431187117193927,0.20441416084066794,-0.8074450357134509
7,-0.4064737317536988,1.4289785858183102,0.5671190607162455,2.4491650414369905,0.5210615297886164,1.267315163932848,0.5675408373453869
8,-0.5649272228513041,0.7918325769145486,0.25350516602394024,1.3578643667420816,-0.018576199509961998,1.3626589761907477,1.2633409510389269
9,0.3479396063176661,1.3242570346656002,0.992709885526623,1.4427846132632403,2.0951861542549537,1.8764734789736381,2.3283994972614552
10,1.065555730521487,0.7162456116848913,1.3398537886801836,1.0006907509167486,1.883295065116014,1.4668289290615129,1.607152114578371
11,0.023502325735386572,0.2303209461886995,0.9643234204765425,0.5909347547772186,0.699228757747796,1.1872983356493545,0.8719051468193939
12,-0.8048781677636473,0.06506732952856074,0.21559454387146187,0.10744950074312869,-0.5581592023572831,-1.208812787349805,-0.9953423364556242
13,-0.2994397266938696,-1.0059457959787648,-0.9374339642810705,-0.8917386532539211,-1.6745504029158538,-1.2484387669311632,-1.209432215653721
14,-0.7414124877254932,-0.6724291635484341,-0.8332599263528643,-0.6232381421361215,-0.5905956024352478,-0.39650063426314947,-0.3523205079561611
15,-0.5885286341466903,-0.050497839839096635,-0.21720020712468197,-0.053982643320781766,-1.8667631665345585,-0.7828315576019533,-0.884317669069933
16,0.4352495562759221,0.11857161046118259,0.6088985830900338,0.4138528782007435,-0.9933401925564098,-0.5593461032075611,-1.4324686727501137
17,0.8192930824915867,0.4478134517323331,0.6414087082338266,1.1228494786301446,-0.4052330456795897,0.3563194192353962,-0.09178246254316766
