TR,Net1,Net2,Net3,Net4,Net5,Net6,Net7
0,-0.052858137830552085,-0.023135654525488724,-0.017767319214205303,-0.07729917109556068,-0.029661611411025163,-0.02343880979558056,-0.04216130734477126
1,-0.9526222244735365,-0.7890062908694294,-0.3838688863326231,0.0242886141703312,-0.2920720973738137,-0.09402702292286691,-0.13710569640953504
2,-1.1569499916511363,-1.5871448352973123,-0.14363929281192145,-1.1199826659903098,-0.7611305522255065,-0.5557875414405806,-0.23537927482067875
3,-1.2159975175552022,-0.5360599334228032,0.08992263130064876,-0.3677978142254062,0.6915842198482304,-0.37405294505716946,0.3542555878886726
4,-1.8351522452164433,-0.8977623799864148,0.18992083082933137,-0.2524611775647559,-0.8068140343623855,-0.032145886965435765,-0.9206521331503141
5,-2.1530733876150987,-2.050127469537141,-0.19525841862346413,-1.3870279981669433,-1.024494177028031,-0.27282391361615876,-1.4957540054011647
6,-2.370019206728032,-1.7959534271400774,-0.33140267628368336,-1.1181187181293943,0.29090274585987236,-0.48078275823250494,-0.9951527728858325
7,-2.147841463089267,-1.1871322407415856,-0.4642107145518741,-0.6270578373457951,-1.3039026333405896,-0.20320867439531623,-0.6394859349975119
8,0.029136948613056927,1.5544927263024977,1.2162192156441174,1.9747707336534726,1.009997051209648,1.403205051788838,1.6996038811637864
9,2.9471303546285976,3.348935001423486,2.947815995990794,3.756757412390692,2.169650118770288,2.732530625014047,3.6646570902993156
10,1.3988037982768091,2.2571167870592013,0.7612484052882126,2.266062010461515,1.1760278434661093,0.7355273516923686,1.3451337889095984
11,1.2065456536258865,3.1320377250607487,2.131744010642643,3.445148624474171,1.2103204243373842,1.6672367407012803,1.61430199469615
12,1.190588364470131,2.9047862099415247,1.6675854269814534,2.6104122053154293,1.2594093203243553,1.431279260220212,1.504309574105106
13,0.41481425436173613,0.658787477177281,0.6188611848914223,0.7676564528202483,0.4124074932493778,0.6965511069451737,0.41656536673587535
14,0.31048989826035783,0.08446304863428776,1.156899974691269,0.6183317489788603,0.6170860269410582,1.3685570865738999,1.1835926093031177
15,0.8186210133508934,1.2472850112129794,1.5509917101658142,1.2558975129290402,1.4927030662391678,1.7692931511066128,1.7738567535285377
16,0.8051083009593225,0.9597567154961316,1.098200552768508,0.7893718064558812,1.5103881246147453,1.3174716512018092,1.4166929693062367
17,0.5221894821455915,0.059070816717999734,0.9616477853990799,0.23302916597225126,-0.4685563145808182,1.2286402947110595,0.6882179100535282
18,0.8732939963968831,0.5306200499831181,-0.04543438767759427,0.23036918488493635,0.15567415478403446,-0.15112594578216154,0.13551385276151381
19,0.7562428275804114,-0.011147437167881859,0.11083993210043014,-0.13633870613523985,-1.0864946120133354,0.23419476617172358,-0.37951962762934527
20,0.4444671779090148,-0.6367837847806819,-0.0464274453000451,0.07918467697796525,-1.3420012336645886,-0.4187231813188028,-0.914573645403964
21,0.5039265813417912,-0.002996316439611154,0.08393777107282074,-0.1404948743237016,-0.22655322189318408,-0.1425361383779811,0.16307525958826696
